Index	Word	Cluster
9592	팔면	1
9593	고등교육	2
9594	가뭄	4
9595	000	1
9596	사시	3
9597	강도	1
9598	아량	3
9599	사칙	1
9600	원망	1
9601	500자	3
9602	타시	3
9603	나지	0
9604	기말성적	2
9605	근본적	3
9606	경제공부	3
9607	체점기준	3
9608	연기	3
9609	기본베이스	0
9610	앵간	0
9611	레베카	4
9612	어주	3
9613	곤욕	0
9614	강의일	3
9615	작품분석	3
9616	오티날	4
9617	필기내용	2
9618	전공학점	0
9619	폭격기임	2
9620	다음카페	3
9621	판매	1
9622	편집수업	1
9623	재무	0
9624	꿀중	1
9625	이해안감	4
9626	운명	4
9627	300만원	0
9628	이지	4
9629	식이여	2
9630	미제출시	4
9631	한자쓰기	2
9632	중국학생	1
9633	유혹	1
9634	영양	1
9635	4주차	1
9636	제안서	3
9637	1500단어	1
9638	공간디자인1	4
9639	7시반	3
9640	66	2
9641	영어토론	2
9642	수지	2
9643	명상보고서	0
9644	불이	3
9645	점수임	3
9646	헌법	2
9647	양희	2
9648	범석띠	4
9649	교수강의	2
9650	붕괴	3
9651	노총각	1
9652	몰입	2
9653	특정부분	4
9654	천원	1
9655	체육과목	2
9656	디아스	0
9657	있드	0
9658	열및통계물리	3
9659	여혐	1
9660	테이블	4
9661	객관적임	1
9662	마무시한	3
9663	제물	2
9664	조교수업	3
9665	개인평가	0
9666	시험본거	0
9667	깎으	2
9668	높으심	0
9669	학점부여	3
9670	정도전	3
9671	에이플가능	4
9672	2번당	4
9673	50분정도	1
9674	쟁점	1
9675	측량학및실습	3
9676	하중	2
9677	93	2
9678	맨땅	3
9679	이번년도	3
9680	리스토텔레스	3
9681	심미	2
9682	더블스페이스	1
9683	일본인	3
9684	존심	4
9685	안받으심	0
9686	공한	3
9687	국제대학생	1
9688	논어	4
9689	등에	1
9690	혼모노	3
9691	쓰래	3
9692	레이아웃	3
9693	예제위주	3
9694	담임선생님	1
9695	의류와환경	4
9696	돈내고	4
9697	난해하다	0
9698	진도나간	0
9699	그놈	4
9700	겸손	3
9701	아랫분들	4
9702	의미있음	1
9703	꼴남	2
9704	루소	2
9705	과제내고	3
9706	뚝배기	2
9707	내용확인	3
9708	0줌	2
9709	응용역학	4
9710	사야	0
9711	우주과	3
9712	여행계획	1
9713	감도	3
9714	수업일수	2
9715	6만원	1
9716	정립	0
9717	게으름뱅이	4
9718	성아영,이선진	1
9719	신세때문	0
9720	감량	3
9721	중급일본어회화1	3
9722	특수체육	1
9723	2외국어	2
9724	김민식교수님	1
9725	방사선계측이론	3
9726	흥미도	3
9727	현대사회	1
9728	분반	2
9729	2주일	1
9730	거론	2
9731	크리틱시간	0
9732	스포츠프로모션론	0
9733	문영재	1
9734	알맹이	1
9735	재료와구조I	0
9736	몽	3
9737	쓰레기임	1
9738	개인리포트	1
9739	체교방	0
9740	오랫동안	4
9741	공부할려	4
9742	증발	2
9743	경쟁률	4
9744	5배	4
9745	덜	1
9746	피터	4
9747	와워	4
9748	ㄷㄷㄷ	1
9749	사이시옷	1
9750	분량정도	2
9751	여신	1
9752	두각	2
9753	나왓어	2
9754	반박불가	0
9755	남짓	0
9756	자존심	2
9757	팔굽혀	4
9758	발달	0
9759	내면끝	2
9760	향되	1
9761	스페인어B2-A회화	3
9762	꿀교수님	2
9763	명예교수	4
9764	수리물리II	3
9765	심적	0
9766	포스트잇	4
9767	공약	0
9768	중간성적	3
9769	성은실	0
9770	기말대신	3
9771	예고편	3
9772	백인	1
9773	사랑이야기	1
9774	모양	2
9775	왤	2
9776	예술과	0
9777	수립	2
9778	안내도	1
9779	이론설명도	0
9780	수업시간전	1
9781	씹가능	1
9782	정세	2
9783	메카트로닉스	3
9784	기초산업디자인2	0
9785	박정희	3
9786	중화사상	1
9787	국악	2
9788	600	3
9789	구제	1
9790	패기	3
9791	회화수업	0
9792	비쁠이라	1
9793	경영전략론	4
9794	백만	1
9795	안주심	0
9796	2년전	2
9797	뒷조로	4
9798	교체	3
9799	좋았	1
9800	영어강의고	1
9801	딱이	1
9802	정서	3
9803	한경자	4
9804	한방유기화학	0
9805	2달	1
9806	작정	0
9807	신입	0
9808	김교수	4
9809	공정성	4
9810	못가르	1
9811	아카데미	1
9812	운동생리학	1
9813	재무관리	2
9814	계절학기라	4
9815	개념적	0
9816	만화	1
9817	리움미술관	3
9818	물리쪽	0
9819	영양소	3
9820	송정명	0
9821	공대학생	4
9822	학회	3
9823	신적	0
9824	셀링	3
9825	첵하면	3
9826	사원	2
9827	승규	0
9828	주체적	0
9829	교제가	4
9830	막바지	2
9831	식물세포학	4
9832	김영안	0
9833	수업프리	0
9834	예스	0
9835	각한	3
9836	코딩기본	2
9837	노답교수	0
9838	3년	1
9839	시간만큼	0
9840	화해	4
9841	엘리베이터	1
9842	고등학생때	2
9843	수업하다	2
9844	곤란	3
9845	세만	3
9846	건진	4
9847	감안하면	3
9848	수강취소	3
9849	40퍼에	2
9850	경험자	0
9851	공정하심	3
9852	사라지	2
9853	탑3안	3
9854	조형	1
9855	박자	2
9856	젓가락	2
9857	배양	3
9858	연표	4
9859	임박	4
9860	학점부분	3
9861	최상위	2
9862	하이쿠	1
9863	망설임	3
9864	법조문	4
9865	종원	3
9866	공대수업	3
9867	결함	1
9868	4학기	4
9869	십분정도	0
9870	라고함	0
9871	조랑	3
9872	합성	1
9873	성숙	1
9874	4대비극	4
9875	기말기간	1
9876	영어시간	2
9877	위안	3
9878	구역	0
9879	신안	2
9880	인생최고	2
9881	주어	3
9882	캐나다	0
9883	추천ㄴ	4
9884	11시	2
9885	세리프	2
9886	8번정도	4
9887	십만	2
9888	시험내심	4
9889	독박	2
9890	자원자	1
9891	자괴감이	2
9892	이정은,이진이,김성수	4
9893	성적보장	1
9894	한마디한마디	3
9895	야박	0
9896	누심	1
9897	자로	3
9898	스타강사	4
9899	12월	2
9900	프로젝터	2
9901	집합	0
9902	유전자	0
9903	정치뉴스	3
9904	모형	1
9905	학교내	0
9906	실험실	0
9907	활약	2
9908	버벅	2
9909	과제여	1
9910	하심ㅎ	2
9911	햐	1
9912	역사책	1
9913	다주	1
9914	발표중요	3
9915	공강	2
9916	시제품	3
9917	포스	0
9918	족보싸움	3
9919	고대문학사	0
9920	조성	2
9921	고전읽기:동아시아신화	3
9922	현답	3
9923	무역	1
9924	잌	1
9925	3분정도	1
9926	저번시간	4
9927	듣듬	3
9928	4정도	4
9929	결석사유	0
9930	빢	3
9931	장윤정	1
9932	이벤트와파티플래너(기숙교육프로그램)	3
9933	컴포터블	3
9934	사명감	2
9935	수업수준	0
9936	렸	4
9937	커플	0
9938	피규	4
9939	쉽상	2
9940	팔만대장경	3
9941	가혹	2
9942	자기장	2
9943	의가	2
9944	끼심	1
9945	철학수업	4
9946	고재	1
9947	오답노트	4
9948	왕임	2
9949	비제여	1
9950	상엽	3
9951	미사여구	1
9952	단어선택	3
9953	배송	0
9954	선택과제	1
9955	취향저격	2
9956	학생임	1
9957	운동장	0
9958	비마나옴	4
9959	육박	0
9960	아픔	2
9961	유제	0
9962	연모	4
9963	긔	1
9964	경수띠	1
9965	질문거리	3
9966	전시험	3
9967	6층	4
9968	불교	3
9969	최고세요	1
9970	대학수학	2
9971	읽씹	2
9972	놀라움	3
9973	1984	1
9974	비쁠이지	0
9975	200장	1
9976	번역판	3
9977	2장분량	3
9978	4장만	1
9979	토언니	0
9980	오만	1
9981	혹평	3
9982	버릇	1
9983	ㅆㅅㅌㅊ	2
9984	재학생	4
9985	교육과	0
9986	안식처	2
9987	상업적	1
9988	에리코상	1
9989	읽으	2
9990	현직	3
9991	걸음	4
9992	꿀일수	3
9993	친해지	0
9994	왓지	4
9995	준비안	3
9996	좋앗어	4
9997	발표조	2
9998	경훈	2
9999	ㅃㅇ	4
10000	교육열	4
10001	도우미	0
10002	최소분량	2
10003	에스페란토	4
10004	지각2번	3
10005	위원	2
10006	내용위주	0
10007	일학년때	1
10008	새내	1
10009	사마	2
10010	패션스튜디오1	0
10011	스페인어B1-A회화	3
10012	괜츈	3
10013	호주	3
10014	일반인	3
10015	정복	0
10016	점수안주	2
10017	수업덕분	4
10018	칼날	4
10019	포샵	3
10020	무늬	2
10021	빡치	1
10022	정치가	2
10023	만무	3
10024	에이포용지	0
10025	조원빨	4
10026	체육수업	4
10027	퀴	3
10028	번인	3
10029	바임	2
10030	뜬금	1
10031	요번학기	3
10032	성적공개	0
10033	보내기	0
10034	친구중	3
10035	술자리	3
10036	추진	2
10037	김수홍	0
10038	고딩	2
10039	시간반	0
10040	불량	2
10041	문제스타일	2
10042	전공의	2
10043	치유	4
10044	맘성희	1
10045	차서	2
10046	7장이상	4
10047	안정적	1
10048	김수임	4
10049	중복	3
10050	공부하세	0
10051	빽	0
10052	연민	0
10053	컴퓨터실	1
10054	한국학생	2
10055	단조	2
10056	반증	3
10057	교순	4
10058	내용이해	1
10059	지면	3
10060	주관성	4
10061	영어시험	1
10062	팀플활동	3
10063	브레이	1
10064	도움안	0
10065	5편	4
10066	장군	1
10067	공경	1
10068	1장정도	0
10069	1장반	2
10070	쩡	3
10071	공학프로그래밍	3
10072	김현진	4
10073	실험점수	0
10074	에이가능	2
10075	극암	3
10076	받았어도	2
10077	탐책	1
10078	국정	3
10079	양념	1
10080	학점폭탄	1
10081	책정	3
10082	앞뒤장	3
10083	질문5개이상	1
10084	논지	2
10085	동화	4
10086	의도적	0
10087	ㅇㅁ	4
10088	임천사	4
10089	영철	3
10090	받으심	2
10091	서구	0
10092	한줄기	4
10093	디자인렌더링	3
10094	상극	0
10095	대체하심	0
10096	너무	2
10097	신경안쓰심	1
10098	서점	2
10099	과제로	0
10100	힘내	4
10101	인간임	3
10102	수로	4
10103	학과장	2
10104	포괄	1
10105	뒷받침	0
10106	채찍질	3
10107	통상무역스페인어	3
10108	중요시하심	2
10109	이화영	2
10110	스까	4
10111	랍시	1
10112	아동문화캐릭터	1
10113	2분전	1
10114	영화감상과비평(기숙교육프로그램)	1
10115	김칠순	3
10116	발표시	1
10117	강하면	3
10118	수질오염학	4
10119	이상임	4
10120	색채와디자인	1
10121	말리진	1
10122	위쪽	1
10123	토로	0
10124	목차포함	1
10125	Law	0
10126	프리라이딩	1
10127	셤보고	2
10128	시게	0
10129	핼	4
10130	책관련	4
10131	시리즈	3
10132	졸귀탱	1
10133	간히	0
10134	과목특성상	2
10135	세포배양공학	2
10136	흠결	1
10137	리서치	3
10138	삶의지혜	4
10139	대자보	0
10140	미션	4
10141	일곱	0
10142	준태	3
10143	의경	2
10144	이슬람	0
10145	명인	3
10146	매체와메시지:미디어의이해	1
10147	의예과	4
10148	않으	0
10149	세우	2
10150	이유정	0
10151	화1	0
10152	수십명	4
10153	관련전공	3
10154	12번	0
10155	바닷물	2
10156	암기라	4
10157	웟	0
10158	결혼	1
10159	시험전시간	1
10160	오환섭교수님	1
10161	Tran	1
10162	증간고사	1
10163	시험한번	1
10164	설계프로젝트D	0
10165	추론	0
10166	아트북	4
10167	인신	4
10168	배우진	2
10169	유가	0
10170	요약문제	2
10171	김양수	1
10172	읽기메모	2
10173	지방	3
10174	일시	3
10175	사용가능	3
10176	요정	3
10177	하고요	0
10178	시위	3
10179	수강후기	2
10180	35문제	4
10181	1위	1
10182	3년전	4
10183	절대평가임	1
10184	파이썬으	4
10185	명아	4
10186	강의만큼	3
10187	채점안	2
10188	니더	2
10189	한의	3
10190	누락	2
10191	6개정도	1
10192	정당화	0
10193	건물	1
10194	개씹	0
10195	피곤하다	3
10196	끝장	1
10197	2만원	0
10198	5개년	3
10199	번이상	2
10200	학원선생님	4
10201	메갈리아	2
10202	3인	4
10203	수업1번	4
10204	공정히	1
10205	0폭격기라	3
10206	평균학점	4
10207	200명	2
10208	시험정보	3
10209	춘하	4
10210	선택임	3
10211	우왕좌왕	1
10212	철학전공	2
10213	원자과	0
10214	현업	4
10215	경영학원	0
10216	심해	2
10217	이재욱	2
10218	카티	0
10219	중간고사대체과제	1
10220	탄	2
10221	수업흐름	2
10222	아이코노그라피:도상예술의문명사	2
10223	토너먼트4	2
10224	정치관련	4
10225	앞뒷반	3
10226	문송	2
10227	다다	2
10228	한국어문법론	1
10229	돌리	2
10230	기본실력	4
10231	매사	0
10232	출결만점	4
10233	인문계열	3
10234	접근방식	1
10235	뭄	2
10236	지엽	1
10237	히스테리	3
10238	3만	3
10239	펌때	1
10240	유씨씨	4
10241	감상문쓰기	4
10242	백인우월주의	2
10243	눈호강	0
10244	리코	4
10245	기말시험범위	1
10246	대기과학	0
10247	노가다느낌	3
10248	명재	1
10249	아우라가	1
10250	강신녀	0
10251	참교육	4
10252	미완성	0
10253	철판	3
10254	낫배드	4
10255	마지막쯤	0
10256	문돈교수님	1
10257	안주기	3
10258	낙	3
10259	Politics	0
10260	비제뜸	3
10261	성가	3
10262	이효현,정희순	2
10263	큰소리	3
10264	휴먼	4
10265	초딩수준	0
10266	3D모델링	3
10267	4등급	4
10268	마이웨이	2
10269	일화	2
10270	이해원	3
10271	ㅓㅓ	0
10272	뒤늦게	3
10273	심화문제	2
10274	식품공학과	4
10275	조를	1
10276	씹가	1
10277	한지	4
10278	까탈	2
10279	사안	1
10280	모듈문제	0
10281	시민의식	2
10282	장점1	2
10283	연산	3
10284	이진영	0
10285	과대평가	4
10286	셰잌	3
10287	붙이기	1
10288	하루종일	3
10289	그녀	0
10290	식습관	0
10291	문과친구	0
10292	맡으심	2
10293	가미	2
10294	교수진	4
10295	핏	4
10296	사라지심	0
10297	전미리	4
10298	에휴	2
10299	기타우치	0
10300	기말에세이	2
10301	실수안	4
10302	크롭	2
10303	등산	3
10304	생각정도	3
10305	침착	3
10306	내가공부	4
10307	소금	3
10308	96	2
10309	시민권	3
10310	쌈	0
10311	전문분야	0
10312	겉핥기식	0
10313	취급	0
10314	만점중	2
10315	레터링	0
10316	발음지적	1
10317	지갑	3
10318	본의	2
10319	유명하다	3
10320	혜자수업	4
10321	같응	1
10322	확인서	2
10323	5줄정도	4
10324	셰잌스피어	2
10325	피피티안	3
10326	호강	1
10327	괴로웠어	2
10328	대학원얘기	4
10329	김소정	4
10330	안잡음	0
10331	아들자랑	1
10332	정적	1
10333	강해	2
10334	듀	1
10335	팀플대	2
10336	체육학습분석론	4
10337	정수	3
10338	별세	3
10339	질문만들기	3
10340	화기	0
10341	투자대비	0
10342	누드크로키	1
10343	결정적	4
10344	문제품	1
10345	3시간연강	2
10346	거시경제학	3
10347	수강시	2
10348	보여주심	3
10349	110점	2
10350	교수평가	4
10351	송주빈	1
10352	강의분위기	1
10353	예능	3
10354	컴퓨터조경디자인	1
10355	민중	1
10356	한국어교수법	2
10357	수료	0
10358	16학번	2
10359	정상	4
10360	스펙트럼	0
10361	핸드아웃	0
10362	스캔	0
10363	고분자물리	0
10364	치안	2
10365	닮음	0
10366	저장	0
10367	섭렵	1
10368	하않	0
10369	이론공부	0
10370	듣기추천	2
10371	장기자랑	3
10372	장점2	1
10373	최근훈	1
10374	체지방	1
10375	진도량	2
10376	장명재	4
10377	학점신경	2
10378	러시아학입문	1
10379	세종	0
10380	현수교수님	2
10381	적진	3
10382	장단	1
10383	이원석	4
10384	생체	1
10385	마나	4
10386	착하신	3
10387	글쓰기임	2
10388	거짓	0
10389	미스	2
10390	가늠	3
10391	만남	3
10392	양학가능	2
10393	과제4번	4
10394	1800	0
10395	지각이랑	2
10396	상기	1
10397	도입	3
10398	있느냐	2
10399	흡족	4
10400	암선	2
10401	서술식	3
10402	기초과목	2
10403	수업가기	2
10404	갓리	2
10405	4장분량	4
10406	탈모	0
10407	30분쯤	0
10408	선택권	1
10409	망해	1
10410	4등	1
10411	인터렉티브콘텐츠디자인	3
10412	에세이식	3
10413	문과인	1
10414	끝나주	0
10415	글쓰기여	3
10416	에스페란토어	1
10417	트라우마	1
10418	건축공법	2
10419	국제학부	1
10420	수준차이	1
10421	2번중	0
10422	있슴	0
10423	대중	1
10424	구글검색	1
10425	지식백과	1
10426	결석한번	4
10427	클라이언트	1
10428	네다섯명	3
10429	로망	0
10430	3문제정도	0
10431	강좌중	3
10432	계통	3
10433	르심	4
10434	끝시간	1
10435	오동	4
10436	기말대체과제	1
10437	듯ㅇㅇ	2
10438	딩때	2
10439	뒷장	0
10440	우선적	3
10441	교수니	0
10442	3장이상	1
10443	아이템	4
10444	이미지의세계	0
10445	비제정도	2
10446	3챕터	3
10447	경상도	2
10448	안쓰심	4
10449	전공필수수업	4
10450	사랑해용	1
10451	더하기	4
10452	내주시고	4
10453	어우	0
10454	민진영교수님	1
10455	자타	3
10456	한잔	2
10457	백지연	1
10458	생활소품디자인(기숙교육프로그램)	1
10459	상대성	2
10460	이만저만	2
10461	출석때	1
10462	애도	1
10463	섬세	3
10464	아가리	2
10465	박지원	1
10466	시대상황	4
10467	경제관련책	3
10468	쓰래기	1
10469	팀플기반	1
10470	영하	4
10471	안주옥	2
10472	학점부여방식	4
10473	비하라	4
10474	공대교수	3
10475	시험평	3
10476	삼출	4
10477	나노과학및기술	2
10478	시민교육활동	0
10479	백과사전	2
10480	대대	2
10481	자금	2
10482	간체자	3
10483	개빡쳐	1
10484	우대	2
10485	수료증	3
10486	복붙해	0
10487	양심적	2
10488	앱디자인	2
10489	디디	4
10490	스승님	0
10491	수업1	2
10492	구두	1
10493	댄스스포츠(교양)	1
10494	과대	0
10495	정보력	3
10496	하거	1
10497	불화	1
10498	제다	2
10499	오타도	3
10500	판단력	0
10501	80이상	3
10502	예전만큼	1
10503	수업개꿀	3
10504	어용	4
10505	바다	3
10506	정식	0
10507	수업방향	1
10508	해석문제	3
10509	효과적	2
10510	문제제기	3
10511	전문실기5	4
10512	광고사진기법	4
10513	설계기초1	0
10514	정시생	1
10515	문제수가	2
10516	이승형	4
10517	시험문제유형	2
10518	감동적	0
10519	이과쪽	2
10520	시행	4
10521	씹으심	3
10522	쓰레기통	4
10523	단답형임	1
10524	후회막심	0
10525	안해줌	3
10526	자지	2
10527	하고자	4
10528	디지털편집실습	2
10529	로맨스	4
10530	파이널때	4
10531	피디에프	4
10532	안테나공학	2
10533	연습문제풀이	0
10534	샌드위치	2
10535	라디오	0
10536	강의계획표	3
10537	집중도	3
10538	전자회로개론실험	2
10539	에세이점수	2
10540	전공자라	3
10541	감시	2
10542	원도	4
10543	학년도	0
10544	가수	0
10545	관련내용	4
10546	용도	1
10547	문답	3
10548	창의적인	0
10549	지식수준	4
10550	굉징히	4
10551	꿀잼강의	3
10552	기대이하	2
10553	불공정	1
10554	긴장감	2
10555	시간상	4
10556	독서메모	1
10557	이효인	0
10558	내의견	3
10559	이과계열	1
10560	내주세요	3
10561	다행임	0
10562	졸귀	3
10563	과별	2
10564	시간대비	1
10565	가짜	1
10566	이상황	1
10567	짬뽕	4
10568	레포트발표	1
10569	출튀를하는것	4
10570	캐드과제	4
10571	설계서	1
10572	여의	0
10573	조화	3
10574	엊	1
10575	카툰	0
10576	롭해	1
10577	강연진행	0
10578	박교수	0
10579	독특하심	4
10580	수련	3
10581	도리	2
10582	찍힘	4
10583	동점자가	1
10584	결과물없ㅇ다	2
10585	한국어교육	2
10586	한바퀴	3
10587	굳럭	3
10588	사용시	3
10589	부조리	4
10590	영어파일자료	2
10591	사담개	1
10592	아녜	3
10593	오픈북형태	3
10594	인강교수님	1
10595	자금지원	2
10596	제인생과	2
10597	천사시다	2
10598	속의	0
10599	패시브	0
10600	학습노트작성	3
10601	기분안좋으	4
10602	넘버	0
10603	이경애	4
10604	옆반의	0
10605	단원별	2
10606	젠틀하심	4
10607	진행가능	1
10608	3번중	4
10609	뻘쭘	2
10610	평가하면서	1
10611	휴강폭격기	1
10612	레이업	4
10613	참여도로	3
10614	면양	2
10615	지뢰	4
10616	홍성규	0
10617	개연성	2
10618	제줄	3
10619	과제피드백	1
10620	오짐	0
10621	이성호	1
10622	주저리	4
10623	별도로	2
10624	특강강의	4
10625	주둘째	0
10626	에타후기보고	2
10627	활란	3
10628	맹자	3
10629	개인시간	3
10630	왓다갓다하면	0
10631	15장	0
10632	나무판자	3
10633	노력자체	3
10634	성적관리	1
10635	중뽕	1
10636	선사하심	4
10637	견도	4
10638	강의내용면	0
10639	2학년이상	4
10640	반2등	1
10641	무지와	1
10642	웹디스크	3
10643	1일1과제	4
10644	프로듀서	0
10645	인간관계라	4
10646	이해미교수님	2
10647	2번이지만	2
10648	웃음거리	1
10649	갈게1	0
10650	380	1
10651	재밋으시	0
10652	치세여	3
10653	정기홍	2
10654	정도점수	0
10655	수준정도	4
10656	곡차	1
10657	아이덴티티	3
10658	14년도	3
10659	돈주고사서	3
10660	문ㄴ	4
10661	날잡고	0
10662	앤드류앤드	3
10663	누리당	1
10664	고퀄리티	1
10665	게시글	0
10666	애정도편차	0
10667	투여	0
10668	넉살	1
10669	수소	3
10670	김민	3
10671	10프로	0
10672	제한인거	1
10673	최고존엄	1
10674	정치병	2
10675	콜라	2
10676	기츨	1
10677	알잖앜	3
10678	화학내용	0
10679	견학보고서	0
10680	질문형식등	1
10681	꼰대말	4
10682	모든수업	3
10683	수언무시	2
10684	공과대학	1
10685	명한명첨삭	3
10686	영어자소서에	4
10687	카나	0
10688	2차시험	3
10689	그렜지	2
10690	조별과재	0
10691	개인첨삭	0
10692	개그맨급	2
10693	페르미	2
10694	전만	3
10695	접근법	2
10696	다채로워	4
10697	망일	4
10698	결산	4
10699	저하	4
10700	나상	3
10701	다음과제	4
10702	내용대신	3
10703	자기이름	2
10704	생각30초정도	2
10705	갓창섭	0
10706	바로읽으심에	0
10707	개씨발새끼	2
10708	은희센세	3
10709	그룹면접	2
10710	배우자	3
10711	솔플	3
10712	입을	2
10713	석쓰	4
10714	종교토론	2
10715	영상물	0
10716	갓흥기	3
10717	한국어1(교양)	4
10718	가족이야기	1
10719	문화상품권	0
10720	주심ㅎ	1
10721	인가탐도	4
10722	엉덩이	3
10723	3시험	4
10724	럴엠	3
10725	60정도	2
10726	긍정파워	1
10727	동방	2
10728	성패	2
10729	러시아문학	3
10730	동성애	4
10731	연구실사이트	3
10732	제이긱	4
10733	형광팬	1
10734	시르	0
10735	비추임	0
10736	ㄱㅊ은수업	2
10737	전자기학특성	3
10738	일괄적	3
10739	쁠ㅆㅃ	3
10740	열거	2
10741	만끽	0
10742	산행	1
10743	점수순임	4
10744	양태보어	4
10745	최정미	4
10746	언어임	4
10747	바랫	3
10748	일점	1
10749	한국역사	4
10750	개당	0
10751	패배의식	2
10752	보고서대체	3
10753	30번	0
10754	사사	3
10755	다다이즘	1
10756	연상	3
10757	발표시키	2
10758	정성평가	1
10759	안하시구	1
10760	논술식이	3
10761	팀운	0
10762	수강생각	3
10763	공해줌	0
10764	성격유형	2
10765	설명형	3
10766	여섯개	0
10767	영어발표여	4
10768	목청	1
10769	학생간	0
10770	도깨비	0
10771	젊음	2
10772	마이상	2
10773	되요	1
10774	전체수강생	0
10775	교재관해	4
10776	강의도중	4
10777	강평보고	2
10778	연습문제중	4
10779	12페이지	1
10780	엽꼬	4
10781	98점대	1
10782	이니셜	0
10783	중국애	1
10784	3분간	0
10785	수업시	2
10786	바로	0
10787	풀이방법	1
10788	위기상황때	1
10789	폴싸	0
10790	개인집필	4
10791	교수넴	4
10792	강인	4
10793	감잡기어려움	3
10794	해외여행	2
10795	때쯔음	3
10796	ㅣ평가기준	3
10797	통채로	1
10798	넣으셈	0
10799	나왓네	3
10800	사세욧	3
10801	구시대적임	1
10802	책자	0
10803	공대사람	0
10804	출석과제다햇는데	0
10805	학사	2
10806	조급	3
10807	에코백제작	4
10808	양정순	1
10809	총편집	3
10810	이근세	2
10811	순도	0
10812	60개정도	1
10813	작업임	0
10814	1확정	2
10815	유전과	0
10816	생각하기	3
10817	처럼	4
10818	짓하면	3
10819	퓨리	0
10820	문제정의	2
10821	정의정리증명	1
10822	4쪽	3
10823	꿀경록	0
10824	완전기초적	0
10825	같애요	2
10826	9조	3
10827	예비역	0
10828	부업	3
10829	지정도서	2
10830	15장짜리	2
10831	만큼성적	0
10832	세절	3
10833	치킨	1
10834	긱사가	3
10835	예과생이	1
10836	안하무인	3
10837	아닙나	3
10838	떳다	2
10839	나머지입	3
10840	불행	0
10841	한진	1
10842	언어적	3
10843	임성	3
10844	작동	2
10845	애묘	2
10846	복학생	4
10847	지망	3
10848	갸	3
10849	로봇동한	1
10850	초보님	1
10851	선택하세	4
10852	넬	0
10853	지리	4
10854	성적안줌	4
10855	손도안	0
10856	찾는	1
10857	경연	2
10858	60년대	0
10859	아쿠타	0
10860	황명구	2
10861	총집합	2
10862	횡재	1
10863	칭찬도해쥬시	0
10864	자리지정	0
10865	년간	0
10866	해을	4
10867	은인	2
10868	얻으셈	0
10869	국내팀	2
10870	책읽	4
10871	추천인	4
10872	아씨	4
10873	제긴	4
10874	ㅎㄷㄷ	0
10875	ㅅㅅㅅㅅ	3
10876	전략적	2
10877	혼란오고	4
10878	혼자만	0
10879	세션	2
10880	래도	2
10881	월드	2
10882	전자쪽	1
10883	2번이상	0
10884	매기시고	4
10885	사정사정	2
10886	네다섯문제	0
10887	빨갱이	2
10888	걍	3
10889	평소과제	2
10890	쪽시시험	1
10891	프리하다	1
10892	브라운	0
10893	썻었어	0
10894	신청함	1
10895	옆반이랑	2
10896	생성물	3
10897	하사	4
10898	허용안	0
10899	서핑	3
10900	ㅂㅅ짓	0
10901	롬	2
10902	애애애로	4
10903	판박이	3
10904	평민	0
10905	뒷내용	3
10906	병렬관계	1
10907	스카웃	3
10908	물리처음	3
10909	근현대	3
10910	비쌈	4
10911	감점요인	3
10912	상남자	2
10913	최악수준	1
10914	2학년도	2
10915	마의	1
10916	통수각	2
10917	짲	1
10918	진입가능	3
10919	9주	4
10920	오교수님	4
10921	에세이5번	1
10922	84	0
10923	핵편파적	3
10924	과제개	2
10925	주신건지	2
10926	아레나	0
10927	우미	2
10928	수학뽕	2
10929	4인1조	0
10930	다하지ㅜ않아	3
10931	공생	2
10932	탐과목	1
10933	욕조	0
10934	논회가	2
10935	비쁠이였습니	0
10936	서인	2
10937	빠워	0
10938	코디법	0
10939	차별화	4
10940	마찰	2
10941	주기기도	2
10942	자필레포트5장	0
10943	핵꿀강의요	1
10944	내역량	3
10945	10명드랍	1
10946	중간기말덕분	2
10947	티비프로그램	1
10948	1회정도	0
10949	하타	4
10950	활동결과	3
10951	왜냐하먄	0
10952	부끄러움	2
10953	외해	1
10954	아르바이트	4
10955	교외수업	3
10956	25개정도	4
10957	빠가사리라	4
10958	야마	0
10959	거가능	1
10960	중고급	4
10961	문법공부	2
10962	더쉽	0
10963	똥테러	1
10964	적분등	3
10965	주관적생각	0
10966	강의자료랍시	4
10967	포폴때	1
10968	여리	1
10969	상해	3
10970	대체보고서있음	3
10971	기공설과제	2
10972	결과보고	3
10973	질문임	2
10974	크심	0
10975	지하철1호	1
10976	행복해지실	0
10977	자화상	0
10978	호퍼	0
10979	다행인건	0
10980	특기	4
10981	평가하나	2
10982	앞줄쪽	4
10983	골짜기	3
10984	위키나	3
10985	오그래픽	2
10986	보강0번	2
10987	평하나하나	2
10988	학점똥	4
10989	시부랄	2
10990	판소리	2
10991	거말씀	2
10992	영어권학생	4
10993	프기	4
10994	볻	3
10995	ㄹㅇ개꿀교수	3
10996	입문수업	2
10997	복습직	3
10998	본관놀이	4
10999	강약조절	1
11000	확률통계	3
11001	시험종류별	0
11002	관리안	2
11003	중요하다생각	2
11004	글쓰기과목	0
11005	모야	0
11006	열강	1
11007	주제중	2
11008	첸	1
11009	꿀팁	1
11010	수업루트	0
11011	비명	3
11012	원고지쓰기	2
11013	6칸7칸	0
11014	불교도	4
11015	09	3
11016	0밑	2
11017	민가탐	3
11018	독학해	0
11019	간지	1
11020	총합	2
11021	개인글쓰기	2
11022	ㄹ혜	0
11023	잔가지	1
11024	교육목적	1
