Index	Word	Cluster
42877	wachowski	3
42878	jolla	2
42879	gestae	1
42880	herero	0
42881	hovered	2
42882	pitman	2
42883	directrix	2
42884	vikernes	4
42885	strickland	3
42886	ruining	3
42887	scaffolding	0
42888	yokohama	2
42889	elysium	0
42890	hornby	1
42891	snp	2
42892	alfv	4
42893	circassians	4
42894	cytology	2
42895	awami	4
42896	unpowered	4
42897	foreseen	3
42898	einer	2
42899	grok	0
42900	membered	2
42901	dxm	1
42902	versace	4
42903	doreen	2
42904	corticosteroids	4
42905	medved	0
42906	villainous	2
42907	abjuration	2
42908	theologiae	4
42909	tius	4
42910	fulltext	1
42911	bandleaders	0
42912	halos	4
42913	fpss	4
42914	panes	4
42915	grahame	0
42916	stepwise	0
42917	unrivaled	0
42918	excised	3
42919	derelict	3
42920	theodicy	0
42921	mindedness	3
42922	fatou	0
42923	lindo	0
42924	starfish	3
42925	diversifying	3
42926	coms	2
42927	dowling	3
42928	yoshinkan	1
42929	hydrate	3
42930	thousandth	3
42931	maher	2
42932	shaughnessy	2
42933	cq	4
42934	rennes	0
42935	baffled	3
42936	niz	4
42937	sill	4
42938	rickshaws	0
42939	miniszt	4
42940	prs	4
42941	arctan	3
42942	discursive	3
42943	ailes	3
42944	iturbide	3
42945	calamities	3
42946	kohlrabi	3
42947	fugazi	3
42948	flamebait	1
42949	restorative	0
42950	breeches	1
42951	tiresias	3
42952	zebu	0
42953	enjoined	2
42954	dore	3
42955	composes	1
42956	marcella	0
42957	splitter	3
42958	reggaeton	1
42959	argyle	4
42960	praline	3
42961	discerning	4
42962	blistering	2
42963	densest	4
42964	glorioso	4
42965	sprouts	0
42966	outperform	4
42967	texaco	4
42968	mauna	3
42969	seng	3
42970	kyiv	2
42971	placentia	0
42972	lalor	1
42973	foresee	3
42974	wilton	1
42975	dvo	3
42976	thessalian	1
42977	masoch	1
42978	secundus	1
42979	userbase	4
42980	backhand	0
42981	entrenchment	1
42982	heures	2
42983	disambiguate	3
42984	dyess	2
42985	thinkpad	0
42986	turpentine	4
42987	dreadful	1
42988	stanislav	1
42989	unacceptably	1
42990	tsuburaya	2
42991	jamaicans	0
42992	fjord	1
42993	casement	0
42994	zooming	4
42995	tippit	1
42996	ithilien	4
42997	kaiserliche	1
42998	incensed	2
42999	dien	2
43000	rubenstein	3
43001	conch	4
43002	theist	4
43003	bromwich	4
43004	santorum	3
43005	curbed	2
43006	panicked	3
43007	budgeted	4
43008	piranha	0
43009	phosphors	1
43010	plausibility	2
43011	gne	4
43012	cyaxares	1
43013	tychonoff	4
43014	unarable	3
43015	recension	0
43016	unravel	4
43017	hildebrand	0
43018	apollonia	4
43019	crewe	2
43020	venturing	0
43021	lemonade	0
43022	kegan	4
43023	addams	3
43024	clogged	3
43025	compensatory	0
43026	internalism	4
43027	nga	3
43028	beheld	0
43029	gwynedd	0
43030	tease	4
43031	zach	4
43032	courtyards	1
43033	webzine	4
43034	merman	2
43035	dms	0
43036	warps	3
43037	smoot	3
43038	clinician	1
43039	azul	4
43040	bethesda	4
43041	superoxide	3
43042	torquato	4
43043	conditioner	2
43044	kuna	1
43045	cryptanalytic	4
43046	rgya	1
43047	stared	2
43048	teil	2
43049	proctor	0
43050	shimura	3
43051	circumnavigated	1
43052	mik	3
43053	windshield	4
43054	reclassification	3
43055	synchronize	2
43056	guignol	1
43057	unbeatable	0
43058	wigs	2
43059	reassure	1
43060	lammas	2
43061	exhorted	1
43062	suppresses	3
43063	koko	0
43064	broadsword	3
43065	abandons	3
43066	teri	4
43067	vitry	1
43068	mattress	1
43069	transpired	3
43070	abakan	3
43071	deformity	4
43072	stamens	4
43073	spurt	1
43074	capricornus	3
43075	analgesia	0
43076	gutnish	3
43077	bitmaps	0
43078	farouk	2
43079	cytotoxic	2
43080	irl	4
43081	inconceivable	3
43082	goss	2
43083	fickle	0
43084	towels	3
43085	patenting	0
43086	bowden	2
43087	azov	4
43088	montreux	4
43089	airtime	4
43090	maximian	1
43091	sisak	2
43092	whetstone	3
43093	ortho	1
43094	seydlitz	4
43095	theoretician	1
43096	instantiation	4
43097	toonopedia	2
43098	delocalized	0
43099	cavett	3
43100	wishful	3
43101	cosmography	0
43102	pubns	3
43103	resistivity	4
43104	fortuna	3
43105	phosphide	0
43106	psk	2
43107	fujimori	2
43108	ebionites	4
43109	chojn	0
43110	flogging	0
43111	magadha	0
43112	reprogramming	4
43113	ashram	3
43114	aetius	0
43115	picatinny	2
43116	isothermal	3
43117	pavements	3
43118	nervousness	1
43119	empowering	0
43120	abol	2
43121	modernizing	4
43122	osteoblasts	4
43123	supercharged	3
43124	fossilization	4
43125	maslow	1
43126	egress	0
43127	eero	3
43128	adiabats	4
43129	bothnian	2
43130	konkan	3
43131	everlast	2
43132	senex	1
43133	shangri	2
43134	screenings	2
43135	stylist	2
43136	jati	2
43137	nongovernmental	3
43138	spacewalks	0
43139	erne	2
43140	emails	1
43141	empanadas	0
43142	harum	4
43143	fiesole	4
43144	mommy	4
43145	civitas	1
43146	mayerling	4
43147	breuer	2
43148	indignant	2
43149	brooms	3
43150	lighten	4
43151	tarr	1
43152	nlds	3
43153	baserunner	0
43154	murnau	2
43155	eilean	2
43156	mahommed	1
43157	gagarin	4
43158	deregulated	4
43159	krugerrand	2
43160	perceval	1
43161	lal	2
43162	bashing	4
43163	blanks	2
43164	egotistical	2
43165	reconnection	0
43166	canarian	3
43167	mcdonalds	3
43168	lithosphere	0
43169	friendliness	0
43170	hypergeometric	0
43171	mandrakelinux	0
43172	paasikivi	2
43173	paddling	3
43174	thrives	0
43175	celtics	2
43176	halter	4
43177	lyotropic	4
43178	yetzirah	3
43179	paralipomena	3
43180	beep	2
43181	unsurprising	2
43182	athelstan	2
43183	antidisestablishmentarianism	0
43184	benzoyl	3
43185	steadfastly	0
43186	lark	4
43187	xiith	1
43188	emmet	3
43189	beefheart	2
43190	missa	0
43191	iterate	1
43192	agadir	2
43193	augmenting	1
43194	ganesh	0
43195	hectic	4
43196	tautologies	1
43197	amoxicillin	4
43198	socialized	4
43199	pinchcliffe	1
43200	antikythera	3
43201	cronje	2
43202	hypoxic	1
43203	closeup	4
43204	copps	4
43205	recantation	2
43206	alembic	2
43207	counterrevolutionary	4
43208	dou	3
43209	whistler	4
43210	mais	4
43211	denumerable	1
43212	insufficiency	4
43213	renounces	4
43214	misgivings	1
43215	thc	1
43216	croatians	3
43217	punks	4
43218	pampas	2
43219	vanquish	3
43220	nanoscale	2
43221	bek	3
43222	morea	0
43223	rhyolite	1
43224	presque	0
43225	taff	3
43226	soddy	1
43227	erick	2
43228	yemenite	4
43229	kibbutz	2
43230	dmc	3
43231	colophon	2
43232	reinforces	4
43233	unspeakable	2
43234	bmj	4
43235	bartleby	2
43236	optimally	1
43237	salutation	2
43238	elmira	1
43239	deltas	0
43240	leutze	0
43241	antofagasta	2
43242	libration	4
43243	deluded	1
43244	hashem	0
43245	indepth	4
43246	handbuch	1
43247	blackberry	0
43248	logitech	3
43249	repose	3
43250	starships	1
43251	manorial	3
43252	macmullen	4
43253	fingertips	1
43254	burghs	4
43255	leetspeak	0
43256	pequod	0
43257	splintered	1
43258	prophesy	3
43259	contractile	0
43260	entheogens	1
43261	foodcrops	0
43262	prasad	0
43263	iiis	0
43264	rambouillet	0
43265	bamberger	0
43266	cdg	1
43267	flatten	2
43268	sloti	1
43269	gimps	1
43270	joys	4
43271	defraud	1
43272	vaccinium	0
43273	relatedness	1
43274	interferometer	4
43275	ceos	1
43276	forrestal	2
43277	epicureanism	4
43278	parsecs	3
43279	haudenosaunee	1
43280	madhuri	0
43281	deadpan	4
43282	ima	0
43283	diglossia	0
43284	donut	4
43285	chau	2
43286	toasting	1
43287	dacian	2
43288	falsify	2
43289	amur	1
43290	editorship	2
43291	chute	2
43292	steen	1
43293	noumenon	1
43294	opacity	3
43295	geri	4
43296	emphases	4
43297	inwo	3
43298	posner	1
43299	carneiro	4
43300	ged	1
43301	cbt	4
43302	cornerstones	3
43303	nepeta	2
43304	songbook	3
43305	meditator	1
43306	quart	3
43307	brocklin	3
43308	altay	1
43309	netted	3
43310	erg	3
43311	internationalism	1
43312	lakshadweep	3
43313	uppermost	1
43314	hew	2
43315	resistances	3
43316	tosefta	3
43317	decrypt	3
43318	tris	2
43319	ouadda	4
43320	hyphens	0
43321	prokaryote	0
43322	mashal	2
43323	regatta	3
43324	hermaphrodite	2
43325	nola	0
43326	plowing	3
43327	passers	4
43328	regi	0
43329	punta	1
43330	cigars	4
43331	beeching	3
43332	nonaggression	4
43333	holyoke	1
43334	waldemar	1
43335	xaf	2
43336	squeak	3
43337	mortuary	1
43338	refurbishment	4
43339	padma	4
43340	pantera	4
43341	unspoken	2
43342	monomorphism	3
43343	drivetrain	3
43344	enacts	2
43345	eof	0
43346	annibale	3
43347	interactionism	0
43348	nadezhda	2
43349	moraine	2
43350	templeton	3
43351	ragged	1
43352	bolshevist	1
43353	callixtus	2
43354	simultaneity	1
43355	fai	0
43356	drenthe	0
43357	vinge	3
43358	reston	0
43359	compl	4
43360	antiwar	0
43361	photolithography	2
43362	remit	1
43363	kms	1
43364	scanline	4
43365	harburg	1
43366	unaids	2
43367	riverine	4
43368	lak	3
43369	rosenbaum	4
43370	eithne	0
43371	hsieh	0
43372	tegucigalpa	0
43373	lightened	4
43374	unter	0
43375	bnetd	0
43376	keystroke	4
43377	unconcerned	2
43378	lingers	2
43379	oran	1
43380	retinal	1
43381	cladogram	3
43382	spivak	1
43383	dios	3
43384	serialism	1
43385	lodi	1
43386	agglomeration	2
43387	elucidation	0
43388	planetfall	1
43389	irreplaceable	4
43390	okeh	4
43391	lagi	1
43392	canmore	3
43393	flirted	2
43394	interpretative	1
43395	invitational	1
43396	esv	0
43397	spinet	3
43398	ekam	4
43399	macrostate	4
43400	betts	1
43401	sedatives	0
43402	vesa	4
43403	samir	2
43404	jetty	4
43405	fatalism	0
43406	delicately	3
43407	capetian	3
43408	stenosis	0
43409	fano	0
43410	abies	2
43411	quench	4
43412	comanche	4
43413	pitot	0
43414	polonia	1
43415	clam	2
43416	ideogram	4
43417	christe	2
43418	coloureds	2
43419	hymnody	3
43420	herold	1
43421	jarrett	1
43422	bedrooms	4
43423	bankruptcies	2
43424	pwnage	2
43425	edwina	2
43426	alsos	1
43427	reflectivity	4
43428	kifl	4
43429	peripheries	2
43430	mandan	2
43431	inadvertent	3
43432	speght	4
43433	virginian	1
43434	misdiagnosed	4
43435	garvey	1
43436	discipleship	2
43437	bloodline	1
43438	mindat	0
43439	kamala	2
43440	counterintuitive	0
43441	maloney	1
43442	auks	4
43443	lanzarote	4
43444	absorber	3
43445	reorganizing	4
43446	dbu	0
43447	indomitable	1
43448	elementals	2
43449	waring	3
43450	bresson	4
43451	gnasher	1
43452	rimini	2
43453	gimlin	0
43454	nightmarish	3
43455	pierson	2
43456	gust	4
43457	semiology	3
43458	reverberation	2
43459	batmobile	3
43460	nicolai	4
43461	discernable	4
43462	soliah	0
43463	fronting	1
43464	loup	4
43465	asb	0
43466	kilobit	1
43467	eldridge	1
43468	sheryl	2
43469	engravers	1
43470	accede	2
43471	ahl	0
43472	argonne	1
43473	iudex	1
43474	usps	3
43475	qualifiers	0
43476	jozef	3
43477	titration	0
43478	regius	1
43479	schuler	1
43480	verifies	3
43481	rhazes	2
43482	volition	2
43483	belial	1
43484	pty	0
43485	bluebeard	0
43486	rtf	3
43487	ironworks	4
43488	trist	0
43489	bodhi	1
43490	leitrim	1
43491	plagioclase	0
43492	gershom	0
43493	preconditions	3
43494	botanicals	4
43495	overcast	1
43496	bannockburn	0
43497	dervish	2
43498	inundated	1
43499	oj	4
43500	objecting	1
43501	hellenism	3
43502	openstep	2
43503	swears	3
43504	gilberts	0
43505	castillian	4
43506	actuarial	1
43507	bala	0
43508	ottonian	0
43509	shreck	4
43510	mitt	1
43511	daoism	2
43512	stuarts	0
43513	auditioning	3
43514	trilobite	3
43515	reformulation	3
43516	neverwinter	2
43517	nye	4
43518	pundit	1
43519	checkpoints	4
43520	accidently	2
43521	saa	1
43522	tua	0
43523	pki	2
43524	delimitation	2
43525	althea	1
43526	melds	2
43527	consistory	4
43528	partito	2
43529	scarp	4
43530	racecourse	0
43531	gasification	2
43532	californians	4
43533	obsoletes	4
43534	okavango	3
43535	immigrate	3
43536	ncos	0
43537	commentarii	3
43538	nou	3
43539	vigil	4
43540	anhydride	2
43541	chola	1
43542	deoxygenated	3
43543	prim	4
43544	bunt	3
43545	cedes	0
43546	embezzlement	0
43547	cryptanalyst	1
43548	osorio	1
43549	cei	0
43550	irma	1
43551	interpolating	1
43552	transducer	1
43553	manicheanism	4
43554	asch	3
43555	loos	2
43556	sess	0
43557	chambre	0
43558	obrenovi	1
43559	azteca	0
43560	booch	3
43561	felling	3
43562	pumice	2
43563	principled	2
43564	rousing	1
43565	oppress	4
43566	lejeune	1
43567	bretagne	4
43568	horsemanship	3
43569	fingerprinting	3
43570	maids	3
43571	marriageable	2
43572	arcologies	4
43573	coates	0
43574	aerobatic	1
43575	physiologic	3
43576	plutocracy	2
43577	kaolinite	2
43578	turnips	1
43579	melvyn	1
43580	englewood	4
43581	kindling	3
43582	benedetto	4
43583	neberg	2
43584	bondi	1
43585	multipoint	1
43586	heaney	0
43587	hultsfred	1
43588	arb	4
43589	foregone	1
43590	rackham	4
43591	semigroup	1
43592	hayao	2
43593	transitivity	1
43594	markham	1
43595	regains	0
43596	lakoff	0
43597	rulership	0
43598	stumble	1
43599	talisman	2
43600	miscarriages	0
43601	eyeball	3
43602	moonraker	1
43603	ust	2
43604	dct	1
43605	trophic	3
43606	ayrshire	3
43607	askari	4
43608	vetoes	0
43609	shifter	2
43610	superlative	2
43611	pheasants	3
43612	kabbalist	1
43613	arleigh	2
43614	pap	1
43615	tights	3
43616	foregoing	0
43617	defun	1
43618	geezer	4
43619	liberally	0
43620	informers	1
43621	overwhelms	4
43622	castel	2
43623	stara	4
43624	dandridge	0
43625	reaffirming	4
43626	schaefer	2
43627	aichi	4
43628	jutsu	3
43629	schiaparelli	2
43630	tarentum	3
43631	disloyalty	0
43632	wrangling	4
43633	poulsen	4
43634	ccf	4
43635	discontinue	0
43636	radiocommunication	1
43637	gpp	0
43638	statehouse	2
43639	cva	3
43640	gev	2
43641	azrael	0
43642	mbe	4
43643	uncommonly	1
43644	shanahan	3
43645	manaus	0
43646	servius	4
43647	theodoret	3
43648	hypopituitarism	0
43649	hangzhou	0
43650	fleshed	1
43651	azimuth	2
43652	asf	2
43653	katharina	2
43654	volleys	0
43655	nger	3
43656	carrero	4
43657	lendl	4
43658	sata	0
43659	adequacy	1
43660	obstructions	0
43661	outkast	2
43662	negara	1
43663	debrecen	3
43664	pickett	0
43665	tydings	4
43666	rooming	3
43667	yeho	4
43668	birger	2
43669	pulsars	0
43670	madox	1
43671	forsyth	1
43672	incipient	3
43673	catalyzes	3
43674	gyms	4
43675	wavetable	3
43676	banisteriopsis	2
43677	margrethe	0
43678	voris	3
43679	aravalli	0
43680	pwn	0
43681	odense	2
43682	fondation	2
43683	stapleton	4
43684	bloated	4
43685	gz	0
43686	donato	0
43687	anasazi	4
43688	transitioning	1
43689	caso	4
43690	hacienda	2
43691	pmrc	0
43692	intergovernmentalism	0
43693	hamitic	2
43694	welland	3
43695	bahraini	3
43696	awry	2
43697	atheroma	4
43698	rattus	2
43699	overridden	0
43700	moesia	1
43701	miserably	3
43702	tran	2
43703	baumgarten	2
43704	condenses	2
43705	satirised	2
43706	rusting	2
43707	soaps	0
43708	murmur	0
43709	gleaming	1
43710	crispin	4
43711	howlin	3
43712	rawlings	3
43713	finkel	4
43714	reformists	4
43715	chromosphere	2
43716	cnidaria	1
43717	dsn	0
43718	quadrivium	2
43719	placid	0
43720	switzer	2
43721	connexion	1
43722	plotter	0
43723	oscilloscope	1
43724	keralite	3
43725	fistful	3
43726	sef	0
43727	antipodes	4
43728	unvoiced	0
43729	deanna	2
43730	teimanim	1
43731	diagonals	0
43732	staves	4
43733	thrax	3
43734	tucum	0
43735	decoys	3
43736	fracturing	0
43737	gre	0
43738	deposing	2
43739	atonal	0
43740	rationalistic	3
43741	sharada	2
43742	vilhelm	3
43743	dacko	2
43744	saudis	1
43745	bestial	3
43746	leszek	1
43747	obstructing	3
43748	synchronic	4
43749	smitten	0
43750	intermission	3
43751	dismounted	3
43752	uncollected	1
43753	michell	0
43754	hoshea	2
43755	arameans	1
43756	sadr	3
43757	gab	1
43758	unrwa	1
43759	subsisting	2
43760	germination	4
43761	caters	4
43762	turboprops	3
43763	womanhood	4
43764	maulana	2
43765	tarragona	0
43766	wields	1
43767	semiconducting	3
43768	lamorna	1
43769	rudd	1
43770	hardens	1
43771	scone	4
43772	equipping	3
43773	pharaonic	2
43774	donny	0
43775	paraguayan	1
43776	haughty	4
43777	albret	3
43778	searchers	3
43779	catchers	1
43780	buprenorphine	4
43781	pita	1
43782	renminbi	3
43783	nonverbal	2
43784	masochism	3
43785	mittag	1
43786	clarion	3
43787	wedded	2
43788	checkerboard	3
43789	querying	3
43790	trochaic	3
43791	tirelessly	0
43792	reopening	0
43793	mckee	4
43794	dustin	0
43795	cplp	3
43796	marle	4
43797	digitization	4
43798	kordofanian	4
43799	stockpiling	0
43800	granules	4
43801	vukovar	1
43802	greenery	0
43803	peerless	1
43804	turismo	0
43805	aardwolf	0
43806	ultrasonic	1
43807	layering	2
43808	prsc	2
43809	dunraven	0
43810	homesick	4
43811	tuff	2
43812	kann	3
43813	cale	2
43814	fredric	1
43815	plesiosaur	1
43816	antimicrobial	3
43817	mithraea	3
43818	dirham	0
43819	vivisection	3
43820	plowman	4
43821	globus	0
43822	wallenberg	4
43823	jaspers	1
43824	facchetti	0
43825	boosters	2
43826	intruding	0
43827	perpetuation	3
43828	backplane	4
43829	administrated	2
43830	jamil	3
43831	satchmo	1
43832	astrometric	4
43833	bloemfontein	2
43834	squandered	0
43835	stad	4
43836	moriarty	0
43837	postpartum	0
43838	moser	1
43839	hoplites	4
43840	kovacs	3
43841	slippage	3
43842	moloch	1
43843	blackface	2
43844	astigmatism	3
43845	interlisp	0
43846	hennig	2
43847	fairey	2
43848	nuova	2
43849	foundered	1
43850	coder	3
43851	segmental	4
43852	sarmatian	3
43853	subpoenaed	0
43854	cyclonic	1
43855	analytics	1
43856	autoroute	4
43857	sleek	4
43858	abated	3
43859	viciously	0
43860	undated	4
43861	trolleybus	3
43862	deceiver	1
43863	karo	0
43864	unselfish	3
43865	gul	4
43866	frankenheimer	3
43867	cowes	4
43868	detract	0
43869	diedrich	0
43870	mintz	4
43871	asphyxia	4
43872	roar	1
43873	havelock	3
43874	micrometer	0
43875	angevin	0
43876	axumite	1
43877	zebulun	0
43878	muonium	1
43879	antithetical	3
43880	lonergan	2
43881	squaw	1
43882	screech	1
43883	lippincott	2
43884	madhava	3
43885	afternoons	4
43886	warplanes	1
43887	mumford	4
43888	pillaged	3
43889	khattab	2
43890	prez	1
43891	undecided	3
43892	taxonomists	1
43893	breakbeats	0
43894	bugtraq	0
43895	licht	4
43896	enfant	1
43897	kul	4
43898	paco	1
43899	oren	4
43900	twig	4
43901	dory	1
43902	tirpitz	1
43903	deianira	4
43904	watermelon	0
43905	inflorescence	0
43906	uzi	4
43907	novorossiysk	0
43908	nawab	3
43909	borer	0
43910	dalits	2
43911	ronaldo	4
43912	muriel	3
43913	kauravas	2
43914	peseta	4
43915	cornwell	0
43916	myst	0
43917	turnovers	0
43918	enamoured	3
43919	dugout	0
43920	breisgau	1
43921	couper	4
43922	nssdc	3
43923	secretory	0
43924	scum	2
43925	woolen	4
43926	moyers	1
43927	izz	3
43928	unforgiven	3
43929	voortrekkers	3
43930	excommunicate	3
43931	pathologies	2
43932	mishnaic	2
43933	useable	2
43934	whittaker	0
43935	deuterostomes	1
43936	laetrile	3
43937	arlene	0
43938	metellus	3
43939	mcgowan	1
43940	knute	2
43941	clocking	2
43942	ligny	4
43943	schiff	0
43944	dekker	3
43945	puritanism	2
43946	cno	1
43947	wend	4
43948	daisies	2
43949	lactation	0
43950	marten	2
43951	buoyed	3
43952	consonance	3
43953	ytterbium	3
43954	supers	4
43955	hasmonaean	1
43956	gunboats	0
43957	pdi	2
43958	cahokia	3
43959	indentation	0
43960	erdrich	3
43961	cowley	1
43962	substratum	2
43963	postcode	4
43964	reptilian	2
43965	hurl	2
43966	laertius	3
43967	mukherjee	2
43968	ravaging	3
43969	menagerie	2
43970	irritant	4
43971	intv	0
43972	bentheim	2
43973	monoclonal	1
43974	endeavored	0
43975	millar	2
43976	libation	2
43977	polyandry	0
43978	grumpy	3
43979	inflatable	3
43980	timeout	4
43981	popov	2
43982	mariam	0
43983	knapp	1
43984	quelled	2
43985	forti	3
43986	bogdanovich	2
43987	fingal	1
43988	threonine	2
43989	mjw	4
43990	poitou	4
43991	boudicca	4
43992	rhondda	4
43993	duodenum	4
43994	rterbuch	3
43995	cics	1
43996	worden	4
43997	provers	0
43998	headland	2
43999	archtop	3
44000	leyte	4
44001	slates	2
44002	ostend	2
44003	herrings	4
44004	bjp	2
44005	teleportation	4
44006	wolsey	0
44007	tirthankaras	3
44008	castell	1
44009	balti	3
44010	forgo	1
44011	abolishes	4
44012	superpowered	0
44013	warranties	3
44014	lakshmi	2
44015	spoofs	3
44016	marauders	3
44017	osborn	1
44018	tampered	1
44019	sentinels	2
44020	branwell	2
44021	besht	2
44022	reintroducing	0
44023	asroc	0
44024	laughlin	1
44025	bulges	3
44026	prequels	1
44027	recompense	1
44028	welker	2
44029	whirl	4
44030	niggers	3
44031	levellers	2
44032	embattled	0
44033	lozada	3
44034	jamison	0
44035	amiable	0
44036	gendered	0
44037	drusilla	4
44038	landes	4
44039	conservationist	1
44040	fenwick	0
44041	nabba	4
44042	smarter	2
44043	dyadic	1
44044	interacted	4
44045	specialisation	1
44046	stewards	2
44047	phagspa	0
44048	churchmen	2
44049	federline	2
44050	adrienne	2
44051	discontinuation	2
44052	locust	0
44053	barnum	3
44054	scriptores	1
44055	magnetically	4
44056	hubei	3
44057	restroom	4
44058	lomo	3
44059	winsor	4
44060	vulgaris	0
44061	stovl	3
44062	mena	4
44063	yams	3
44064	androgen	1
44065	alignments	0
44066	arsacid	4
44067	rockall	3
44068	visceral	4
44069	comstock	4
44070	mantras	1
44071	spoilers	3
44072	whitespace	3
44073	gilda	2
44074	guile	2
44075	annul	4
44076	orfeo	3
44077	bashar	4
44078	nynorsk	0
44079	cliffordadams	1
44080	slaps	3
44081	upc	4
44082	propped	2
44083	woodcock	4
44084	scumm	3
44085	thanking	4
44086	victorians	0
44087	bulgar	1
44088	slayton	4
44089	mchenry	3
44090	waterhouse	0
44091	cyclopentadienyl	4
44092	postman	0
44093	jubal	0
44094	homeowners	3
44095	ladyland	1
44096	flattered	3
44097	madly	4
44098	yourdon	4
44099	erosive	3
44100	teleplay	1
44101	moynihan	0
44102	brockovich	4
44103	workgroups	0
44104	cliath	3
44105	tawhid	0
44106	vibrio	0
44107	jiao	4
44108	twitch	1
44109	rebounding	3
44110	cheats	0
44111	isc	4
44112	cerevisiae	4
44113	diametrically	4
44114	kilowatt	1
44115	dougherty	2
44116	kourou	4
44117	demoralized	0
44118	naboth	4
44119	mutt	1
44120	erv	4
44121	garz	3
44122	aucklanders	2
44123	gpmg	0
44124	tiamat	3
44125	marcelo	4
44126	somber	4
44127	tro	0
44128	contrastive	2
44129	lully	0
44130	waw	0
44131	eisler	4
44132	shawl	2
44133	geometer	4
44134	ava	1
44135	bahnhof	4
44136	allston	2
44137	anachronisms	0
44138	ismaili	1
44139	corrupts	0
44140	shikai	1
44141	lattimore	1
44142	flagging	1
44143	ccds	0
44144	bushy	0
44145	limericks	3
44146	diatoms	1
44147	carmelites	4
44148	zout	3
44149	majored	3
44150	wct	3
44151	jordi	0
44152	felicity	0
44153	peep	3
44154	masterwork	3
44155	terminally	0
44156	legionaries	4
44157	berle	4
44158	rmi	3
44159	northridge	3
44160	stylization	0
44161	hydras	1
44162	disestablishment	1
44163	sifre	1
44164	camelids	0
44165	vittoria	4
44166	ghc	4
44167	getter	1
44168	nsson	4
44169	fannish	3
44170	delicacies	4
44171	disaccharide	4
44172	tremble	4
44173	fiedler	0
44174	narcolepsy	2
44175	amistad	1
44176	poindexter	3
44177	chissano	2
44178	bracing	3
44179	malleus	3
44180	brodsky	0
44181	stroll	2
44182	deliberative	1
44183	thicknesses	3
44184	erecting	1
44185	disconcerting	1
44186	hw	4
44187	unam	1
44188	vinnie	3
44189	favre	2
44190	vara	4
44191	anaximenes	4
44192	inpatient	1
44193	abeokuta	2
44194	iphigenia	3
44195	resignations	3
44196	aristides	0
44197	rounders	1
44198	crystallizes	2
44199	panth	0
44200	mccall	1
44201	pastimes	0
44202	hymen	0
44203	wye	1
44204	mutagens	4
44205	nagarjuna	1
44206	doubleheader	1
44207	chinon	4
44208	pressuring	1
44209	asshole	0
44210	blubber	0
44211	tenths	2
44212	undecidability	2
44213	deporting	4
44214	stg	2
44215	meow	1
44216	quadrature	2
44217	transfection	1
44218	honecker	1
44219	antlia	2
44220	centrosomes	0
44221	lapses	3
44222	lipoproteins	4
44223	narrators	4
44224	foederati	1
44225	squarepants	3
44226	vladivostok	2
44227	fantastically	3
44228	scheming	1
44229	neocortex	4
44230	pellucidar	2
44231	appreciating	2
44232	cliches	1
44233	fhm	3
44234	walsingham	2
44235	vue	0
44236	sportsmanship	0
44237	tissot	4
44238	alef	2
44239	cornered	0
44240	glaze	4
44241	tla	0
44242	farnese	1
44243	jagan	2
44244	emporia	3
44245	perutz	3
44246	panasonic	2
44247	folketing	1
44248	arunachal	1
44249	henrique	3
44250	laney	3
44251	lavrenty	0
44252	omniglot	2
44253	terran	1
44254	apap	3
44255	electrophilic	4
44256	otherness	0
44257	secretes	4
44258	thalamus	3
44259	bloomberg	3
44260	rosebud	4
44261	striping	2
44262	kuro	1
44263	officiate	3
44264	thuringiensis	2
44265	micron	3
44266	lovingly	4
44267	hinterlands	0
44268	battering	1
44269	panza	1
44270	culver	3
44271	baen	3
44272	sundry	4
44273	excerpted	0
44274	kvass	0
44275	transsexuals	4
44276	jehoahaz	0
44277	pcd	4
44278	randal	2
44279	cena	1
44280	paradigmatic	4
44281	dinosauria	1
44282	jah	3
44283	ventricles	1
44284	cummins	1
44285	apok	2
44286	billet	4
44287	subjectivism	1
44288	provisionally	4
44289	bohdan	3
44290	holies	4
44291	inv	1
44292	therefrom	4
44293	volker	1
44294	kipsigis	1
44295	rigoletto	0
44296	heist	0
44297	dispelling	4
44298	acceptors	0
44299	galil	0
44300	beelzebub	0
44301	hardwoods	3
44302	stallone	4
44303	cravings	4
44304	alfaro	2
44305	workflow	0
44306	robbing	0
44307	majuro	3
44308	nuovo	4
44309	harmonically	0
44310	hosokawa	4
44311	gregorio	2
44312	colloid	3
44313	infielder	1
44314	momenta	4
44315	marpol	3
44316	dissipates	2
44317	bax	3
44318	unobservable	2
44319	aerobatics	1
44320	prem	3
44321	hominidae	4
44322	passy	1
44323	neues	1
44324	danios	4
44325	vespers	1
44326	wisc	4
44327	fringing	4
44328	bastions	0
44329	ullmann	0
44330	amputees	4
44331	hedonist	2
44332	stoughton	1
44333	thynne	3
44334	dryer	1
44335	niki	1
44336	legalised	1
44337	taxicab	0
44338	refreshed	1
44339	lemons	4
44340	parl	1
44341	treeless	4
44342	calorimeter	1
44343	exoplanets	3
44344	christiane	2
44345	escorial	1
44346	clockless	4
44347	foonly	3
44348	bovary	3
44349	cretians	1
44350	kuti	0
44351	beattie	0
44352	woodson	1
44353	belatedly	2
44354	trey	0
44355	tui	0
44356	remedial	0
44357	terabytes	0
44358	trismegistus	0
44359	dimensionally	2
44360	latvijas	3
44361	subways	4
44362	procter	1
44363	fortify	2
44364	noboa	4
44365	sunga	2
